file,name,wins,losses,games,win_rate,terminal,colors,total_cards,draft_id,build_index
4wins_7games_3losses_wr57_id022420.dck,4wins_7games_3losses_wr57_id022420,4,3,7,57.14,eliminated,WB,40,c581be772d0a49a7a7370ce65dda6067,0
3wins_6games_3losses_wr50_id076414.dck,3wins_6games_3losses_wr50_id076414,3,3,6,50.00,eliminated,BG,40,5a3bb8f4de454afdac7bdf3857f26d44,0
6wins_9games_3losses_wr67_id001365.dck,6wins_9games_3losses_wr67_id001365,6,3,9,66.67,eliminated,WB,40,4aa359d07baf4887abec43e9a1e0f437,0
5wins_8games_3losses_wr62_id020554.dck,5wins_8games_3losses_wr62_id020554,5,3,8,62.50,eliminated,BG,41,540cae477cde45deaa65df1eb10d9ca2,1
2wins_5games_3losses_wr40_id080645.dck,2wins_5games_3losses_wr40_id080645,2,3,5,40.00,eliminated,WR,40,612cd0070f474dd78cda8ca3f6514991,0
1wins_4games_3losses_wr25_id019016.dck,1wins_4games_3losses_wr25_id019016,1,3,4,25.00,eliminated,WR,40,ed1e1658975b487b8e461c580a86cf31,0
1wins_4games_3losses_wr25_id119560.dck,1wins_4games_3losses_wr25_id119560,1,3,4,25.00,eliminated,UG,40,915c0b706062487f8979e67da7e68803,0
2wins_5games_3losses_wr40_id075880.dck,2wins_5games_3losses_wr40_id075880,2,3,5,40.00,eliminated,UR,40,d5a68812d3da41d09b03e0c9b2deb2b9,0
1wins_4games_3losses_wr25_id079201.dck,1wins_4games_3losses_wr25_id079201,1,3,4,25.00,eliminated,WR,40,b55d35d4a6204f3387bdf49c78c0cc63,0
5wins_8games_3losses_wr62_id093047.dck,5wins_8games_3losses_wr62_id093047,5,3,8,62.50,eliminated,WUR,40,1b4774fab67645a9a146c314af4b55aa,0
0wins_3games_3losses_wr0_id130425.dck,0wins_3games_3losses_wr0_id130425,0,3,3,0.00,eliminated,WB,40,89461f3421254d38b22280489f72aaa8,0
0wins_3games_3losses_wr0_id051548.dck,0wins_3games_3losses_wr0_id051548,0,3,3,0.00,eliminated,UBG,40,af37b1fb896649b28ce33802249740bc,0
3wins_6games_3losses_wr50_id128705.dck,3wins_6games_3losses_wr50_id128705,3,3,6,50.00,eliminated,WR,40,2e3c92674d9e4c6a9a9f6002fb17fe46,0
7wins_9games_2losses_wr78_id085719.dck,7wins_9games_2losses_wr78_id085719,7,2,9,77.78,trophy,URG,40,3d99d9186c934651903871ac9674d320,0
4wins_7games_3losses_wr57_id110693.dck,4wins_7games_3losses_wr57_id110693,4,3,7,57.14,eliminated,WR,40,5af30409b65444f9a5b0681f0d345050,0
3wins_6games_3losses_wr50_id011741.dck,3wins_6games_3losses_wr50_id011741,3,3,6,50.00,eliminated,URG,40,d1e9f20325e94009bebbc8a9f94a9474,0
3wins_6games_3losses_wr50_id115755.dck,3wins_6games_3losses_wr50_id115755,3,3,6,50.00,eliminated,WB,40,75d14acbd7034f1da970289c3a97f8a1,0
4wins_7games_3losses_wr57_id089450.dck,4wins_7games_3losses_wr57_id089450,4,3,7,57.14,eliminated,WB,40,3b568d0477d04927bfc951105c648966,0
1wins_4games_3losses_wr25_id110427.dck,1wins_4games_3losses_wr25_id110427,1,3,4,25.00,eliminated,WUBRG,40,7628ee0690f64f2eb754c81b39807f51,0
3wins_6games_3losses_wr50_id090558.dck,3wins_6games_3losses_wr50_id090558,3,3,6,50.00,eliminated,WR,40,6dc16638e6164562960104d0f4006373,0
2wins_5games_3losses_wr40_id038307.dck,2wins_5games_3losses_wr40_id038307,2,3,5,40.00,eliminated,WB,40,fe1ab8b126ae47feb864ed4e1059fd14,0
5wins_8games_3losses_wr62_id069533.dck,5wins_8games_3losses_wr62_id069533,5,3,8,62.50,eliminated,URG,40,16a91ebac6c84ff4ac9d993d04f5d37b,0
2wins_5games_3losses_wr40_id037912.dck,2wins_5games_3losses_wr40_id037912,2,3,5,40.00,eliminated,WR,40,633b37bac9bf44599930ef6ac2bc970e,0
6wins_9games_3losses_wr67_id046568.dck,6wins_9games_3losses_wr67_id046568,6,3,9,66.67,eliminated,URG,41,626603ad8fcc4635bd31ee7019ddeea4,0
7wins_9games_2losses_wr78_id060707.dck,7wins_9games_2losses_wr78_id060707,7,2,9,77.78,trophy,BG,40,63a18a8843c44829b88bcf5ecd5d2c72,0
1wins_4games_3losses_wr25_id079125.dck,1wins_4games_3losses_wr25_id079125,1,3,4,25.00,eliminated,WR,40,ec192c5b5c31403a90982d5a41b034a2,0
1wins_4games_3losses_wr25_id033039.dck,1wins_4games_3losses_wr25_id033039,1,3,4,25.00,eliminated,RG,40,22711272a8d3410e895fc1e71bcea8a3,0
4wins_7games_3losses_wr57_id016027.dck,4wins_7games_3losses_wr57_id016027,4,3,7,57.14,eliminated,WB,40,538d99b15968491380ce60b53ae25e6e,0
7wins_9games_2losses_wr78_id083204.dck,7wins_9games_2losses_wr78_id083204,7,2,9,77.78,trophy,WR,40,960ac52323f34469b942f98c90345525,1
4wins_7games_3losses_wr57_id073700.dck,4wins_7games_3losses_wr57_id073700,4,3,7,57.14,eliminated,BG,40,9f7ed127ca47476baa0474e0feaf51b3,0
0wins_3games_3losses_wr0_id028427.dck,0wins_3games_3losses_wr0_id028427,0,3,3,0.00,eliminated,WB,40,6ef80069c18e42b68c8c9460c72ce91c,0
0wins_3games_3losses_wr0_id034707.dck,0wins_3games_3losses_wr0_id034707,0,3,3,0.00,eliminated,UR,40,bf8093e478a14c92b480cbda50036c48,0
7wins_7games_0losses_wr100_id010866.dck,7wins_7games_0losses_wr100_id010866,7,0,7,100.00,trophy,WB,40,e6bc843fd41341cb9d354b59c0bfb91f,0
6wins_9games_3losses_wr67_id050149.dck,6wins_9games_3losses_wr67_id050149,6,3,9,66.67,eliminated,UG,40,c752d771ef5344b08e469f26a762a1ba,0
6wins_9games_3losses_wr67_id095173.dck,6wins_9games_3losses_wr67_id095173,6,3,9,66.67,eliminated,WR,40,0e403787932146b28ec65f2a18f2fe16,0
2wins_5games_3losses_wr40_id053988.dck,2wins_5games_3losses_wr40_id053988,2,3,5,40.00,eliminated,BG,40,e3bde0d2b49446ad9a6d45d03369ba47,0
2wins_5games_3losses_wr40_id082541.dck,2wins_5games_3losses_wr40_id082541,2,3,5,40.00,eliminated,UR,40,5549987082a04cb2905ca43aed6b17e5,1
4wins_7games_3losses_wr57_id105635.dck,4wins_7games_3losses_wr57_id105635,4,3,7,57.14,eliminated,UG,40,3f7a8b72fd73440e98fbed92ef98ea09,0
6wins_9games_3losses_wr67_id126229.dck,6wins_9games_3losses_wr67_id126229,6,3,9,66.67,eliminated,UBRG,40,d42deea1ef164ffebdacef539506b6c1,0
4wins_7games_3losses_wr57_id047468.dck,4wins_7games_3losses_wr57_id047468,4,3,7,57.14,eliminated,BG,40,c6c868cf3889430ab36713bfcb2c217c,0
2wins_5games_3losses_wr40_id044541.dck,2wins_5games_3losses_wr40_id044541,2,3,5,40.00,eliminated,URG,40,eaebe1c557ae407c8b34fd827e9127c6,0
5wins_8games_3losses_wr62_id037807.dck,5wins_8games_3losses_wr62_id037807,5,3,8,62.50,eliminated,URG,40,0d92a2a574134b2f9a4ec1d5f9f4b143,0
3wins_6games_3losses_wr50_id057327.dck,3wins_6games_3losses_wr50_id057327,3,3,6,50.00,eliminated,WB,40,234d2bd66f634bf89fe30561a3560e47,0
4wins_7games_3losses_wr57_id109007.dck,4wins_7games_3losses_wr57_id109007,4,3,7,57.14,eliminated,WR,40,62dc19ee9d5f41b1a69c17b3ad051e25,0
2wins_5games_3losses_wr40_id104069.dck,2wins_5games_3losses_wr40_id104069,2,3,5,40.00,eliminated,WR,40,e8e748bd3e5f4bf9a70c9e9e9ab138f6,0
7wins_9games_2losses_wr78_id008922.dck,7wins_9games_2losses_wr78_id008922,7,2,9,77.78,trophy,BG,40,2a258c2f937f4c5c9156b235d6b112c6,1
3wins_6games_3losses_wr50_id090158.dck,3wins_6games_3losses_wr50_id090158,3,3,6,50.00,eliminated,WBG,40,0133816c6381400fa7f722409a1594ac,0
6wins_9games_3losses_wr67_id085639.dck,6wins_9games_3losses_wr67_id085639,6,3,9,66.67,eliminated,UR,40,b623eee10a284581bb116a70fa1b9a24,0
6wins_9games_3losses_wr67_id046879.dck,6wins_9games_3losses_wr67_id046879,6,3,9,66.67,eliminated,BG,40,1d46ee95ed9b486e953703342997fb98,0
7wins_9games_2losses_wr78_id119866.dck,7wins_9games_2losses_wr78_id119866,7,2,9,77.78,trophy,UR,40,427ee02a0e5148e1bd3e5fbddce4d1da,0
0wins_3games_3losses_wr0_id114442.dck,0wins_3games_3losses_wr0_id114442,0,3,3,0.00,eliminated,BG,40,4f0f2319691d4d48a9423c1cab6474f0,0
4wins_7games_3losses_wr57_id042149.dck,4wins_7games_3losses_wr57_id042149,4,3,7,57.14,eliminated,WB,40,0541c206b6534c94bf9eabb4b5479c3a,1
1wins_4games_3losses_wr25_id099894.dck,1wins_4games_3losses_wr25_id099894,1,3,4,25.00,eliminated,UR,40,0c166650f79b44b2a8d90516f6bb4f1d,1
5wins_8games_3losses_wr62_id018089.dck,5wins_8games_3losses_wr62_id018089,5,3,8,62.50,eliminated,BG,40,5ceccb2db23a4b32abcbb4691849f021,0
7wins_8games_1losses_wr88_id000749.dck,7wins_8games_1losses_wr88_id000749,7,1,8,87.50,trophy,WB,40,35636d0308b54352a857987a9593999f,0
6wins_9games_3losses_wr67_id004856.dck,6wins_9games_3losses_wr67_id004856,6,3,9,66.67,eliminated,URG,40,7cb1cc58f42b4b30bef170bb3b3df769,0
1wins_4games_3losses_wr25_id039406.dck,1wins_4games_3losses_wr25_id039406,1,3,4,25.00,eliminated,UR,40,2d0f3c1ff136494784f6c02da8e07de0,0
3wins_6games_3losses_wr50_id034360.dck,3wins_6games_3losses_wr50_id034360,3,3,6,50.00,eliminated,UG,40,2197e35fbe4b43eab9f057ecd1f9dfa5,0
0wins_3games_3losses_wr0_id066068.dck,0wins_3games_3losses_wr0_id066068,0,3,3,0.00,eliminated,WUR,40,c930d22d51634d48a69b9c285cd6fc45,0
1wins_4games_3losses_wr25_id087818.dck,1wins_4games_3losses_wr25_id087818,1,3,4,25.00,eliminated,UG,40,9e2c6a3c58304ff29b8a182556f065f3,0
2wins_5games_3losses_wr40_id004538.dck,2wins_5games_3losses_wr40_id004538,2,3,5,40.00,eliminated,URG,40,420d70e0ef3b4571bac67df9a8a633e1,1
4wins_7games_3losses_wr57_id064943.dck,4wins_7games_3losses_wr57_id064943,4,3,7,57.14,eliminated,WB,40,d336588928b24dcd888c2c6a177e4c76,0
3wins_6games_3losses_wr50_id056304.dck,3wins_6games_3losses_wr50_id056304,3,3,6,50.00,eliminated,WR,40,6feb61eb56a24a2497eeeb7ab7d0ffc5,0
5wins_8games_3losses_wr62_id019087.dck,5wins_8games_3losses_wr62_id019087,5,3,8,62.50,eliminated,UR,40,722260aed0ce40fcbe6553179128bb30,0
5wins_8games_3losses_wr62_id034431.dck,5wins_8games_3losses_wr62_id034431,5,3,8,62.50,eliminated,WUBRG,40,859e96be5f404357a60c8c518f1cdbb4,0
3wins_6games_3losses_wr50_id119351.dck,3wins_6games_3losses_wr50_id119351,3,3,6,50.00,eliminated,WB,40,662baa74bff8420ba90a3c0c51e6897a,0
3wins_6games_3losses_wr50_id003394.dck,3wins_6games_3losses_wr50_id003394,3,3,6,50.00,eliminated,WB,40,b38e6b76cf9c40c1a258c43c517b18cc,0
3wins_6games_3losses_wr50_id017994.dck,3wins_6games_3losses_wr50_id017994,3,3,6,50.00,eliminated,UG,40,5b0e6f94451a404cb273c3402c427c14,0
4wins_7games_3losses_wr57_id089488.dck,4wins_7games_3losses_wr57_id089488,4,3,7,57.14,eliminated,BG,40,e30d243c840b41dfb06291ad553770d2,1
7wins_8games_1losses_wr88_id087963.dck,7wins_8games_1losses_wr88_id087963,7,1,8,87.50,trophy,UR,40,108e5a0fd2124c3ca490961b92a3f47c,0
6wins_9games_3losses_wr67_id106442.dck,6wins_9games_3losses_wr67_id106442,6,3,9,66.67,eliminated,WB,40,4e04139677e14c7bb5c4f5ae25fc227b,0
3wins_6games_3losses_wr50_id042074.dck,3wins_6games_3losses_wr50_id042074,3,3,6,50.00,eliminated,WUR,40,25d386b5d3264a1eb09d28525d227d3b,0
3wins_6games_3losses_wr50_id069169.dck,3wins_6games_3losses_wr50_id069169,3,3,6,50.00,eliminated,WB,41,303e2ef014584d238767fc2bd393d47d,2
4wins_7games_3losses_wr57_id094835.dck,4wins_7games_3losses_wr57_id094835,4,3,7,57.14,eliminated,UG,41,d8c08622f40044128274e1d00c53a7df,0
2wins_5games_3losses_wr40_id026226.dck,2wins_5games_3losses_wr40_id026226,2,3,5,40.00,eliminated,UR,40,2a6febd84cb442399d1d1c90d8d521e6,0
0wins_3games_3losses_wr0_id017435.dck,0wins_3games_3losses_wr0_id017435,0,3,3,0.00,eliminated,WR,40,5d646b1425214cb8bb5c8a558027991d,0
6wins_9games_3losses_wr67_id063773.dck,6wins_9games_3losses_wr67_id063773,6,3,9,66.67,eliminated,WBR,40,410afad1abb14ba4bb655eb49b4f31d1,0
5wins_8games_3losses_wr62_id036010.dck,5wins_8games_3losses_wr62_id036010,5,3,8,62.50,eliminated,WB,40,186aba1629e2460cbe31a2fd0fc780f1,0
0wins_3games_3losses_wr0_id004490.dck,0wins_3games_3losses_wr0_id004490,0,3,3,0.00,eliminated,WB,40,b857d9f02f424f2d8dce800b4be5cb7c,0
1wins_4games_3losses_wr25_id052877.dck,1wins_4games_3losses_wr25_id052877,1,3,4,25.00,eliminated,WR,40,51526b8d5c094e2cbfafab8d126174da,0
0wins_3games_3losses_wr0_id083535.dck,0wins_3games_3losses_wr0_id083535,0,3,3,0.00,eliminated,URG,40,f597380c55b1456d8b41f57ec9b75b40,0
1wins_4games_3losses_wr25_id024597.dck,1wins_4games_3losses_wr25_id024597,1,3,4,25.00,eliminated,WB,40,5e6fafe258524ff3bc9489a6a151fbf2,0
3wins_6games_3losses_wr50_id081567.dck,3wins_6games_3losses_wr50_id081567,3,3,6,50.00,eliminated,BG,40,5c00fd1d8da845c7b005c5c6c906ffba,0
3wins_6games_3losses_wr50_id086168.dck,3wins_6games_3losses_wr50_id086168,3,3,6,50.00,eliminated,BG,40,ab3e40f5d028418690a32c762b07482a,0
5wins_8games_3losses_wr62_id100247.dck,5wins_8games_3losses_wr62_id100247,5,3,8,62.50,eliminated,WR,40,42591c2a374242a0984ca62336afb836,0
1wins_4games_3losses_wr25_id026052.dck,1wins_4games_3losses_wr25_id026052,1,3,4,25.00,eliminated,UR,40,0780ebf9b48d41b5be3c3bafaadebeb8,0
3wins_6games_3losses_wr50_id113006.dck,3wins_6games_3losses_wr50_id113006,3,3,6,50.00,eliminated,BG,40,3a33414df83a4b01ad72d4eb8aa0a001,0
7wins_9games_2losses_wr78_id089848.dck,7wins_9games_2losses_wr78_id089848,7,2,9,77.78,trophy,UR,40,45986814171b4e22ab17dd0726550948,0
2wins_5games_3losses_wr40_id023388.dck,2wins_5games_3losses_wr40_id023388,2,3,5,40.00,eliminated,UR,40,18f82591d2fd4ed7a09473042c81b656,0
7wins_9games_2losses_wr78_id109440.dck,7wins_9games_2losses_wr78_id109440,7,2,9,77.78,trophy,UR,40,2a67df9b8cc44645ae58ef69a4b09f9b,0
6wins_9games_3losses_wr67_id124082.dck,6wins_9games_3losses_wr67_id124082,6,3,9,66.67,eliminated,UG,41,6073aa8a3be945afa06d9fcae5aff303,0
2wins_5games_3losses_wr40_id043592.dck,2wins_5games_3losses_wr40_id043592,2,3,5,40.00,eliminated,WUR,41,9b4f47215ce445da84943e54b8f15801,2
2wins_5games_3losses_wr40_id013308.dck,2wins_5games_3losses_wr40_id013308,2,3,5,40.00,eliminated,URG,40,46fd046e0b304737977e84166e232c55,0
2wins_5games_3losses_wr40_id088398.dck,2wins_5games_3losses_wr40_id088398,2,3,5,40.00,eliminated,WB,40,c749dac752bd4ca5bc34a23aca09e966,0
6wins_9games_3losses_wr67_id105717.dck,6wins_9games_3losses_wr67_id105717,6,3,9,66.67,eliminated,WR,40,a665700827ea4226a01694c31facb07f,0
6wins_9games_3losses_wr67_id081590.dck,6wins_9games_3losses_wr67_id081590,6,3,9,66.67,eliminated,UG,40,c14f7d047f0d4c358edf760845770aae,0
3wins_6games_3losses_wr50_id046406.dck,3wins_6games_3losses_wr50_id046406,3,3,6,50.00,eliminated,WR,40,0adabddcdbb34a68afdf2592fb36449c,0
0wins_3games_3losses_wr0_id033654.dck,0wins_3games_3losses_wr0_id033654,0,3,3,0.00,eliminated,UR,40,852891105f0e4a0083b704535afaf6b3,0
3wins_6games_3losses_wr50_id132031.dck,3wins_6games_3losses_wr50_id132031,3,3,6,50.00,eliminated,WR,40,81d06815e5dc4cde88405e0b32d1f4a1,0
1wins_4games_3losses_wr25_id081974.dck,1wins_4games_3losses_wr25_id081974,1,3,4,25.00,eliminated,UR,40,15442f847d4e40308d9bd9b769932f88,0
7wins_7games_0losses_wr100_id068564.dck,7wins_7games_0losses_wr100_id068564,7,0,7,100.00,trophy,WR,40,fb545e88252141c399134f393a4ed41e,0
4wins_7games_3losses_wr57_id061832.dck,4wins_7games_3losses_wr57_id061832,4,3,7,57.14,eliminated,URG,40,067caff998ed4c7796d60008e70de696,0
2wins_5games_3losses_wr40_id059608.dck,2wins_5games_3losses_wr40_id059608,2,3,5,40.00,eliminated,BG,40,748b126551c34969b49b85994cafab90,0
4wins_7games_3losses_wr57_id099164.dck,4wins_7games_3losses_wr57_id099164,4,3,7,57.14,eliminated,WR,40,b6791525ed374b1d806c47ea68d8f9a8,0
4wins_7games_3losses_wr57_id081473.dck,4wins_7games_3losses_wr57_id081473,4,3,7,57.14,eliminated,UR,40,da8cf1234fa248b5adfc8c441f4bdf53,0
6wins_9games_3losses_wr67_id081200.dck,6wins_9games_3losses_wr67_id081200,6,3,9,66.67,eliminated,WR,40,ae3fea71744c43139d34ceed9b43caae,0
4wins_7games_3losses_wr57_id064407.dck,4wins_7games_3losses_wr57_id064407,4,3,7,57.14,eliminated,UBG,40,a61d88f752914e8e8c216483b2d374cc,0
2wins_5games_3losses_wr40_id053101.dck,2wins_5games_3losses_wr40_id053101,2,3,5,40.00,eliminated,WBG,40,7db9e2f0ac294133919066652cfe506e,0
5wins_8games_3losses_wr62_id002828.dck,5wins_8games_3losses_wr62_id002828,5,3,8,62.50,eliminated,UG,40,4df521163e5a4ab2945b1e094be82d4c,0
5wins_8games_3losses_wr62_id085439.dck,5wins_8games_3losses_wr62_id085439,5,3,8,62.50,eliminated,UG,40,0eca649062db413dafd2a537d1010a19,0
2wins_5games_3losses_wr40_id042549.dck,2wins_5games_3losses_wr40_id042549,2,3,5,40.00,eliminated,UBG,41,04a8a1da1be34eaaac65b164c7b70ebf,0
1wins_4games_3losses_wr25_id016518.dck,1wins_4games_3losses_wr25_id016518,1,3,4,25.00,eliminated,UR,40,4284adc8c7294be2ad4594490dfb7f32,0
1wins_4games_3losses_wr25_id065496.dck,1wins_4games_3losses_wr25_id065496,1,3,4,25.00,eliminated,URG,41,aa653ee0f18d47a7a89527f5e2e041c6,0
2wins_5games_3losses_wr40_id022518.dck,2wins_5games_3losses_wr40_id022518,2,3,5,40.00,eliminated,WB,40,1f9dc5e3bf1349aba831a8e859805b40,0
5wins_8games_3losses_wr62_id111312.dck,5wins_8games_3losses_wr62_id111312,5,3,8,62.50,eliminated,UBG,40,bbaa980113a5496caa780a7bcaf4793a,0
2wins_5games_3losses_wr40_id085672.dck,2wins_5games_3losses_wr40_id085672,2,3,5,40.00,eliminated,UR,40,f8a38ef39dd74a43a7f571521b247236,0
2wins_5games_3losses_wr40_id091166.dck,2wins_5games_3losses_wr40_id091166,2,3,5,40.00,eliminated,BG,40,a430331b4f114c03aeb0f291445967f2,0
4wins_7games_3losses_wr57_id053129.dck,4wins_7games_3losses_wr57_id053129,4,3,7,57.14,eliminated,URG,40,58bec20af29545f5ab2a944a6b048c7a,0
4wins_7games_3losses_wr57_id119922.dck,4wins_7games_3losses_wr57_id119922,4,3,7,57.14,eliminated,WB,40,8594101576a24763995e42be990a3bf0,0
0wins_3games_3losses_wr0_id070436.dck,0wins_3games_3losses_wr0_id070436,0,3,3,0.00,eliminated,URG,40,802682c35619496eab1f55f8b54711ae,0
5wins_8games_3losses_wr62_id113477.dck,5wins_8games_3losses_wr62_id113477,5,3,8,62.50,eliminated,UG,40,89fe5a5e2aaa48a9bee9be4c2b47f873,0
1wins_4games_3losses_wr25_id067409.dck,1wins_4games_3losses_wr25_id067409,1,3,4,25.00,eliminated,UR,40,856fb587c67d44b1a0bfbd2c80fcc16f,0
7wins_9games_2losses_wr78_id103717.dck,7wins_9games_2losses_wr78_id103717,7,2,9,77.78,trophy,UR,40,8a910a626357424e972722efd21e20a2,0
4wins_7games_3losses_wr57_id004073.dck,4wins_7games_3losses_wr57_id004073,4,3,7,57.14,eliminated,WR,40,6810ee83659746849e06f207b0250d9c,0
6wins_9games_3losses_wr67_id027198.dck,6wins_9games_3losses_wr67_id027198,6,3,9,66.67,eliminated,WB,40,369c2a8300f04ee595f5c121b8a6f4fb,0
6wins_9games_3losses_wr67_id041346.dck,6wins_9games_3losses_wr67_id041346,6,3,9,66.67,eliminated,WR,40,0c3b8993d4d04af9b9c272b0beb52361,0
2wins_5games_3losses_wr40_id082190.dck,2wins_5games_3losses_wr40_id082190,2,3,5,40.00,eliminated,URG,40,83441ab8e505424588559a080ec3503d,0
1wins_4games_3losses_wr25_id120142.dck,1wins_4games_3losses_wr25_id120142,1,3,4,25.00,eliminated,UG,40,382b6cbf890946a99227df0731c5dcd8,0
3wins_6games_3losses_wr50_id032853.dck,3wins_6games_3losses_wr50_id032853,3,3,6,50.00,eliminated,WR,40,1b8c1ff6555345c0812d767ed1badb15,0
1wins_4games_3losses_wr25_id046108.dck,1wins_4games_3losses_wr25_id046108,1,3,4,25.00,eliminated,UG,40,8f41fb06ae9840408572d8be8d1fc578,0
6wins_9games_3losses_wr67_id125852.dck,6wins_9games_3losses_wr67_id125852,6,3,9,66.67,eliminated,UBG,41,89cbdda952434d03ba6666b75414ea08,0
7wins_8games_1losses_wr88_id075226.dck,7wins_8games_1losses_wr88_id075226,7,1,8,87.50,trophy,WB,40,72c3dadec49b4e80ab70600fcbc65432,0
2wins_5games_3losses_wr40_id044574.dck,2wins_5games_3losses_wr40_id044574,2,3,5,40.00,eliminated,UBG,40,c55e130f0bc040a4a7fe24177797b138,0
4wins_7games_3losses_wr57_id028576.dck,4wins_7games_3losses_wr57_id028576,4,3,7,57.14,eliminated,WB,40,fb159ad3590e4c40aeca2fbf18eef8c7,0
2wins_5games_3losses_wr40_id048986.dck,2wins_5games_3losses_wr40_id048986,2,3,5,40.00,eliminated,UR,40,77a6357fd0c14b8e8b50a4f19acb691b,0
7wins_8games_1losses_wr88_id026477.dck,7wins_8games_1losses_wr88_id026477,7,1,8,87.50,trophy,WR,40,a2db945386f14ff9b865bcbbd4cd49d3,0
0wins_3games_3losses_wr0_id068722.dck,0wins_3games_3losses_wr0_id068722,0,3,3,0.00,eliminated,UR,40,c938d21f13954e7ea9c38cb6ca70fb00,0
2wins_5games_3losses_wr40_id033628.dck,2wins_5games_3losses_wr40_id033628,2,3,5,40.00,eliminated,UG,40,f57607d3061f4437b9bc07ce0d06d441,0
1wins_4games_3losses_wr25_id037383.dck,1wins_4games_3losses_wr25_id037383,1,3,4,25.00,eliminated,WUG,40,b9c4cd463807478586003e198cca8ba0,0
3wins_6games_3losses_wr50_id067182.dck,3wins_6games_3losses_wr50_id067182,3,3,6,50.00,eliminated,UR,40,778a5b7e77964ebb91cf093ffb77cc63,0
1wins_4games_3losses_wr25_id069319.dck,1wins_4games_3losses_wr25_id069319,1,3,4,25.00,eliminated,WB,40,57db8faabbf64374b3c8f0a067a24231,0
3wins_6games_3losses_wr50_id025026.dck,3wins_6games_3losses_wr50_id025026,3,3,6,50.00,eliminated,WUR,40,00865d83350a485f971e295c52ba33b1,0
7wins_7games_0losses_wr100_id123371.dck,7wins_7games_0losses_wr100_id123371,7,0,7,100.00,trophy,UR,40,4dd5d37b89134746a575d78f8b6c4a37,0
6wins_9games_3losses_wr67_id101271.dck,6wins_9games_3losses_wr67_id101271,6,3,9,66.67,eliminated,UR,40,9b3cd3b936514fdba1b22fd083d80d56,0
7wins_9games_2losses_wr78_id095130.dck,7wins_9games_2losses_wr78_id095130,7,2,9,77.78,trophy,WR,40,b7dac41975574ea79f8f25c5e4522821,0
2wins_5games_3losses_wr40_id117673.dck,2wins_5games_3losses_wr40_id117673,2,3,5,40.00,eliminated,BG,40,0f798bbfd9964766a93c54005605e6a2,0
6wins_9games_3losses_wr67_id073029.dck,6wins_9games_3losses_wr67_id073029,6,3,9,66.67,eliminated,UR,40,1ecd29e3ed8346ed8a7e95e625745536,1
1wins_4games_3losses_wr25_id111543.dck,1wins_4games_3losses_wr25_id111543,1,3,4,25.00,eliminated,UG,40,9786d43744584694aa8367b59c2e44fa,0
1wins_4games_3losses_wr25_id089017.dck,1wins_4games_3losses_wr25_id089017,1,3,4,25.00,eliminated,UR,40,510de3e6d7d84bb7bec31b60f1b38ea2,0
7wins_9games_2losses_wr78_id001760.dck,7wins_9games_2losses_wr78_id001760,7,2,9,77.78,trophy,WR,41,177b6a267e514197a03b5ed1b0ed8336,0
6wins_9games_3losses_wr67_id019084.dck,6wins_9games_3losses_wr67_id019084,6,3,9,66.67,eliminated,UG,40,905fc960b74c475cab9d2d618f74d952,0
7wins_7games_0losses_wr100_id049670.dck,7wins_7games_0losses_wr100_id049670,7,0,7,100.00,trophy,UG,40,c50ba6669a7c489786799b1ee58bfba3,0
3wins_6games_3losses_wr50_id023363.dck,3wins_6games_3losses_wr50_id023363,3,3,6,50.00,eliminated,WR,40,02cfa8e02c294d0f92791b1a9edf134a,0
3wins_6games_3losses_wr50_id095715.dck,3wins_6games_3losses_wr50_id095715,3,3,6,50.00,eliminated,UR,40,5e9e7ff72e674300bfe54296eac87ab9,1
1wins_4games_3losses_wr25_id056871.dck,1wins_4games_3losses_wr25_id056871,1,3,4,25.00,eliminated,URG,41,5b63b882dcad4a5c9b0fddad7ed675c6,0
0wins_3games_3losses_wr0_id112910.dck,0wins_3games_3losses_wr0_id112910,0,3,3,0.00,eliminated,WBR,40,e67a32c416924b25ab89cfeab3cfdc13,0
2wins_5games_3losses_wr40_id068804.dck,2wins_5games_3losses_wr40_id068804,2,3,5,40.00,eliminated,BG,41,52f9282efbfd43aea5cd677324df775f,0
3wins_6games_3losses_wr50_id099628.dck,3wins_6games_3losses_wr50_id099628,3,3,6,50.00,eliminated,UR,41,ac0915f41c6643aeb807b8c8879f2433,0
5wins_8games_3losses_wr62_id027812.dck,5wins_8games_3losses_wr62_id027812,5,3,8,62.50,eliminated,UBG,40,7427aa1ae5d249a7ba83b088dfa510ef,0
4wins_7games_3losses_wr57_id069689.dck,4wins_7games_3losses_wr57_id069689,4,3,7,57.14,eliminated,BG,40,3481e40a67b4485f9a1799d11deccb31,0
3wins_6games_3losses_wr50_id124415.dck,3wins_6games_3losses_wr50_id124415,3,3,6,50.00,eliminated,URG,40,f05cf710ed3f4c81b850cb6c9d55408f,0
5wins_8games_3losses_wr62_id066504.dck,5wins_8games_3losses_wr62_id066504,5,3,8,62.50,eliminated,WB,40,afdfc9a2dd8c44b1a70ff5d42caf35b3,0
7wins_8games_1losses_wr88_id115441.dck,7wins_8games_1losses_wr88_id115441,7,1,8,87.50,trophy,UG,40,88af995150014e63a814aa88864c16ab,0
5wins_8games_3losses_wr62_id048039.dck,5wins_8games_3losses_wr62_id048039,5,3,8,62.50,eliminated,WB,40,9ed1b25344a146d1854b214490426711,0
